Kind,Name,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Function,"PluginTest::NPN_InvalidateRect",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"PluginTest::NPN_Invoke",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,0,7,5,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"PluginTest::NPN_MemAlloc",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"PluginTest::NPN_ReleaseObject",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"PluginTest::NPN_ReleaseVariantValue",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"PluginTest::NPN_RemoveProperty",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,4,2,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"PluginTest::NPN_RetainObject",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"PluginTest::NPN_UTF8FromIdentifier",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"PluginTest::NPP_Destroy",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"PluginTest::NPP_DestroyStream",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"PluginTest::NPP_GetValue",,,,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,3,1,1,2,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.67,,,,
Public Virtual Function,"PluginTest::NPP_HandleEvent",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"PluginTest::NPP_New",,,,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,8,6,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"PluginTest::NPP_NewStream",,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,4,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"PluginTest::NPP_SetValue",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"PluginTest::NPP_SetWindow",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"PluginTest::NPP_URLNotify",,,,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,3,1,1,3,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,1.00,,,,
Public Virtual Function,"PluginTest::NPP_Write",,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,6,4,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"PluginTest::NPP_WriteReady",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Static Function,"PluginTest::NP_Shutdown",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,1,2,0,0,0,1,2,1,2,0,0,2,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"PluginTest::PluginTest",,,,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,4,2,1,1,0,0,4,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.25,,,,
Public Function,"PluginTest::create",,,,2,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,2,8,2,6,0,0,0,4,3,4,6,1,0,5,3,3,3,3,2,,,,,2,,1,2,,0.00,,,,
Private Static Function,"PluginTest::createTestFunctions",,,,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,1,5,3,1,0,0,0,1,1,2,2,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"PluginTest::executeScript",,,,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,1,6,2,3,0,0,0,3,1,3,3,1,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"PluginTest::executeScript",,,,1,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,1,8,3,4,0,0,0,5,1,6,6,2,0,4,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Static Function,"PluginTest::indicateTestFailure",,,,0,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,3,1,1,3,1,3,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,1.00,,,,
Public Function,"PluginTest::log",,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,6,2,3,0,0,0,3,1,4,4,1,0,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Protected Static Function,"PluginTest::netscapeFuncs",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Protected Function,"PluginTest::notifyDone",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"PluginTest::registerCreateTestFunction",,,,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,1,6,3,2,0,0,0,3,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"PluginTest::registerNPShutdownFunction",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,1,2,0,0,0,2,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Protected Function,"PluginTest::waitUntilDone",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"PluginTest::~PluginTest",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"PostCallback",,,,3,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,16,3,12,2,10,1,0,0,6,1,7,7,1,0,6,1,1,1,1,0,,,,,0,,0,0,,0.08,,,,
Public Function,"PreamblePatcher::RawPatchWithStub",,,,11,64,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,127,11,58,17,44,52,0,6,9,16,24,32,6,0,26,9,9,11,7,11,,,,,11,,2,11,,0.90,,,,
Function,"ProcessRawBytes",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3,0,3,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"PublicRefCountedDtorInImpl",0,1,0,1,8,0,1,1,1,1,1,0,1,0,1,0,0,,0,0,,,,,2,0,0,0,0,2,2,0,0,0,0,2,,9,1,8,4,0,0,0,0,,,,3,3,0,0,,,,,,1,1,1,1,,1,,,0,0.00,2,2,2,2
Public Function,"PublicRefCountedDtorInImpl::PublicRefCountedDtorInImpl",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,2,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"PublicRefCountedDtorInImpl::~PublicRefCountedDtorInImpl",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,2,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Abstract Class,"Pure",0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,,,1,0,0,0,0,1,3,0,0,1,0,0,,3,0,3,2,1,0,0,0,,,,1,1,0,0,,,,,,0,0,0,0,,1,,,0,0.00,0,0,0,0
Abstract Class,"PureOverride",0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,,,1,0,0,0,0,1,3,0,0,1,0,0,,3,0,3,2,0,0,0,0,,,,1,1,0,0,,,,,,0,0,0,0,,1,,,0,0.00,0,0,0,0
Abstract Class,"PureVirtualOverride",0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,,,1,0,0,0,0,1,3,0,0,1,0,0,,3,0,3,2,0,0,0,0,,,,1,1,0,0,,,,,,0,0,0,0,,1,,,0,0.00,0,0,0,0
Struct,"RGB",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,0,3,0,0,3,0,0,0,0,0,0,0,,3,0,3,2,0,0,0,0,,,,1,1,0,0,,,,,,0,0,0,0,,0,,,0,0.00,0,0,0,0
Function,"RawMemcpy",,,,2,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,2,7,4,5,0,0,0,1,2,6,7,3,0,4,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Function,"RawMemset",,,,2,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,2,6,3,4,0,0,0,1,2,5,6,2,0,4,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Function,"ReadUInt16",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,5,1,3,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"ReadUInt32",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,1,5,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Reader::Reader",,,,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,0,13,12,0,0,0,0,2,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Reader::Reader",,,,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,0,13,12,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Reader::addComment",,,,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,18,0,18,4,8,0,0,0,3,3,5,7,0,0,7,3,3,3,1,1,,,,,0,,2,0,,0.00,,,,
Public Function,"Reader::addError",,,,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,12,0,12,5,5,0,0,0,5,1,6,6,1,0,5,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Reader::addErrorAndRecover",,,,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,8,4,2,0,0,0,3,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Reader::currentValue",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,5,2,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Reader::decodeDouble",,,,4,28,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,38,4,28,9,16,6,0,0,6,5,15,18,7,0,11,4,4,4,3,3,,,,,2,,1,2,,0.21,,,,
Public Function,"Reader::decodeNumber",,,,0,45,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,52,0,45,7,33,7,0,0,9,46,20,29,5,0,24,11,11,17,6,10,,,,,9,,3,8,,0.16,,,,
Public Function,"Reader::decodeString",,,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,9,3,4,0,0,0,2,2,4,5,1,0,4,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Public Function,"Reader::decodeString",,,,0,45,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,45,0,45,7,30,2,0,0,6,15,30,45,5,0,40,15,7,15,15,80,,,,,80,,4,80,,0.04,,,,
Public Function,"Reader::decodeUnicodeCodePoint",,,,1,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,29,1,27,6,13,1,0,0,5,6,7,12,1,0,11,6,6,8,6,10,,,,,10,,3,10,,0.04,,,,
Public Function,"Reader::decodeUnicodeEscapeSequence",,,,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,24,0,24,7,15,0,0,0,4,6,11,16,2,0,14,6,6,9,6,9,,,,,9,,2,9,,0.00,,,,
Public Function,"Reader::expectToken",,,,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,8,2,4,0,0,0,3,2,3,4,0,0,4,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Public Const Function,"Reader::getFormatedErrorMessages",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,5,2,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"Reader::getFormattedErrorMessages",,,,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,16,0,16,4,9,0,0,0,5,3,8,10,2,0,8,3,3,3,1,0,,,,,0,,2,0,,0.00,,,,
Public Const Function,"Reader::getLocationLineAndColumn",,,,0,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,28,0,27,7,15,1,0,0,2,5,11,15,3,0,12,5,5,6,1,1,,,,,0,,3,0,,0.04,,,,
Public Const Function,"Reader::getLocationLineAndColumn",,,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,9,4,3,0,0,0,3,1,5,5,2,0,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Reader::getNextChar",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,7,2,3,0,0,0,1,2,2,3,0,0,3,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Public Function,"Reader::match",,,,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,13,0,13,4,8,0,0,0,1,4,5,8,1,0,7,4,4,4,4,4,,,,,4,,2,4,,0.00,,,,
Public Function,"Reader::parse",,,,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,0,10,6,4,0,0,0,3,1,4,4,2,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Reader::parse",,,,1,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,16,1,9,5,2,6,0,0,3,1,3,3,1,0,2,1,1,1,1,0,,,,,0,,0,0,,0.67,,,,
Public Function,"Reader::parse",,,,2,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,42,2,39,6,26,1,0,0,14,24,21,26,2,0,24,6,6,8,3,2,,,,,2,,2,2,,0.03,,,,
Public Function,"Reader::readArray",,,,1,39,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41,1,39,9,25,4,0,0,9,9,20,26,6,3,17,7,7,10,6,9,,,,,9,,2,9,,0.10,,,,
Public Function,"Reader::readCStyleComment",,,,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,0,11,3,5,0,0,0,2,3,3,5,1,0,4,3,3,4,3,2,,,,,2,,2,2,,0.00,,,,
Public Function,"Reader::readComment",,,,2,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,2,24,6,16,0,0,0,6,15,10,16,4,0,12,7,7,9,1,2,,,,,0,,3,0,,0.00,,,,
Public Function,"Reader::readCppStyleComment",,,,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,0,11,3,5,0,0,0,2,3,3,5,1,0,4,3,3,4,3,2,,,,,2,,2,2,,0.00,,,,
Public Function,"Reader::readNumber",,,,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,0,11,2,5,0,0,0,1,3,2,4,0,0,4,3,3,5,3,2,,,,,2,,2,2,,0.00,,,,
Public Function,"Reader::readObject",,,,3,54,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,57,3,54,10,40,3,0,0,10,69,23,34,8,0,26,12,12,19,10,33,,,,,33,,2,33,,0.06,,,,
Public Function,"Reader::readString",,,,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,0,14,3,8,0,0,0,2,4,5,8,1,0,7,4,4,4,4,4,,,,,4,,2,4,,0.00,,,,
Public Function,"Reader::readToken",,,,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,73,0,73,4,67,0,0,0,11,28,41,66,2,0,64,25,3,25,1,91,,,,,0,,1,0,,0.00,,,,
Public Function,"Reader::readValue",,,,5,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,49,5,44,4,33,0,0,0,10,30,23,33,2,0,31,10,4,11,8,35,,,,,35,,1,35,,0.00,,,,
Public Function,"Reader::recoverFromError",,,,0,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,15,0,15,4,8,1,0,0,4,5,8,11,2,3,6,4,4,5,3,2,,,,,2,,2,2,,0.07,,,,
Public Function,"Reader::skipCommentTokens",,,,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,16,0,16,2,6,0,0,0,1,2,3,4,0,0,4,3,3,3,1,1,,,,,0,,2,0,,0.00,,,,
Public Function,"Reader::skipSpaces",,,,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,0,12,3,6,0,0,0,0,3,3,5,1,0,4,3,3,6,3,3,,,,,2,,2,1,,0.00,,,,
Public Function,"RecordCache::Lookup",,,,0,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,0,9,1,7,1,0,0,9,3,4,6,0,0,6,3,3,4,3,2,,,,,2,,1,2,,0.11,,,,
Private Function,"RecordInfo::CollectBases",,,,0,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,20,0,19,8,16,1,0,0,14,4,11,14,5,0,9,5,5,5,4,2,,,,,2,,2,2,,0.05,,,,
Private Function,"RecordInfo::CollectFields",,,,0,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,21,0,19,5,15,2,0,0,16,6,11,15,3,0,12,5,5,5,4,2,,,,,2,,2,2,,0.11,,,,
Public Function,"RecordInfo::CreateEdge",,,,12,67,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,84,12,67,18,52,5,0,0,34,23,31,53,8,0,45,23,23,31,21,30,,,,,30,,3,30,,0.07,,,,
Public Function,"RecordInfo::DeclaresGCMixinMethods",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,1,2,0,0,0,2,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"RecordInfo::DeclaresLocalTraceMethod",,,,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,16,0,16,2,11,0,0,0,5,5,8,12,1,0,11,6,6,6,5,3,,,,,3,,3,3,,0.00,,,,
Public Function,"RecordInfo::DeclaresNewOperator",,,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,0,9,1,6,0,0,0,6,3,4,6,0,0,6,3,3,4,3,3,,,,,3,,2,3,,0.00,,,,
Private Function,"RecordInfo::DetermineTracingMethods",,,,2,67,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,74,2,67,11,57,5,0,0,17,662,34,56,7,1,48,22,18,26,6,17,,,,,6,,3,4,,0.07,,,,
Public Function,"RecordInfo::GetBases",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,5,0,5,1,3,0,0,0,3,2,2,3,0,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"RecordInfo::GetDependentTemplatedDecl",,,,2,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,2,10,4,8,0,0,0,6,3,5,7,2,0,5,3,3,3,3,2,,,,,2,,1,2,,0.00,,,,
Public Function,"RecordInfo::GetFields",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,5,0,5,1,3,0,0,0,3,2,2,3,0,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"RecordInfo::GetFinalizeDispatchMethod",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,1,2,0,0,0,2,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"RecordInfo::GetTemplateArgs",,,,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,20,0,20,6,16,0,0,0,9,8,11,16,4,0,12,6,6,7,5,6,,,,,5,,2,4,,0.00,,,,
Public Function,"RecordInfo::GetTraceDispatchMethod",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,1,2,0,0,0,2,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"RecordInfo::GetTraceMethod",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,0,4,1,2,0,0,0,2,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"RecordInfo::InheritsNonVirtualTrace",,,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,9,3,6,0,0,0,9,4,5,8,0,0,8,5,5,5,4,4,,,,,4,,2,4,,0.00,,,,
Private Function,"RecordInfo::InheritsTrace",,,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,9,1,6,0,0,0,8,4,5,8,0,0,8,4,4,4,4,4,,,,,4,,2,4,,0.00,,,,
Public Function,"RecordInfo::IsConsideredAbstract",,,,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,15,0,15,1,11,0,0,0,10,7,7,11,0,0,11,5,5,6,5,6,,,,,6,,2,6,,0.00,,,,
Public Function,"RecordInfo::IsGCAllocated",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,0,0,3,1,1,1,0,0,1,1,1,2,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"RecordInfo::IsGCDerived",,,,3,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,16,3,10,1,8,3,0,0,5,4,5,8,0,0,8,4,4,4,4,3,,,,,3,,1,3,,0.30,,,,
Public Function,"RecordInfo::IsGCFinalized",,,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,0,9,2,6,0,0,0,3,4,3,8,1,1,6,4,4,4,4,4,,,,,4,,2,4,,0.00,,,,
Public Function,"RecordInfo::IsGCMixin",,,,0,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,11,0,9,2,6,2,0,0,4,4,3,8,1,1,6,4,4,5,4,4,,,,,4,,2,4,,0.22,,,,
Public Function,"RecordInfo::IsGCMixinInstance",,,,2,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,19,2,15,4,12,2,0,0,7,5,8,14,3,1,10,5,5,6,1,2,,,,,0,,2,0,,0.13,,,,
Public Function,"RecordInfo::IsHeapAllocatedCollection",,,,2,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,15,2,13,4,8,0,0,0,8,6,6,11,2,0,9,6,6,7,6,6,,,,,6,,4,6,,0.00,,,,
Public Function,"RecordInfo::IsNonNewable",,,,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,16,0,16,3,11,0,0,0,7,4,8,11,2,0,9,5,5,7,1,0,,,,,0,,3,0,,0.00,,,,
Public Function,"RecordInfo::IsOnlyPlacementNewable",,,,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,19,0,19,3,13,0,0,0,8,6,8,13,2,0,11,7,7,8,1,1,,,,,0,,4,0,,0.00,,,,
Public Function,"RecordInfo::IsStackAllocated",,,,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,24,0,24,1,17,0,0,0,14,8,10,15,0,0,15,6,6,8,6,8,,,,,8,,3,8,,0.00,,,,
