Kind,Name,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Function,"fs_visitor::assign_curb_setup",,,,4,23,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,31,4,23,8,15,4,0,0,11,6,10,13,4,0,9,4,4,5,1,0,,,,,0,,2,0,,0.17,,,,
Public Function,"fs_visitor::assign_regs",,,,4,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,21,4,16,5,11,1,0,0,5,1,10,10,3,0,7,1,1,1,1,0,,,,,0,,0,0,,0.06,,,,
Public Function,"fs_visitor::assign_urb_setup",,,,9,26,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,40,9,26,7,19,5,0,0,11,6,16,19,5,0,14,4,4,5,3,1,,,,,1,,2,1,,0.19,,,,
Public Function,"fs_visitor::emit",,,,3,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,13,3,10,3,6,0,0,0,5,1,6,6,1,0,5,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"fs_visitor::emit_dummy_fs",,,,1,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22,1,20,3,15,1,0,0,3,1,6,6,1,0,5,1,1,1,1,0,,,,,0,,0,0,,0.05,,,,
Public Function,"fs_visitor::emit_fb_writes",,,,4,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,21,4,17,4,12,0,0,0,7,2,9,10,2,0,8,2,2,3,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"fs_visitor::emit_interpolation",,,,9,61,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,80,9,61,7,56,12,0,0,24,8,34,37,5,0,32,4,4,4,1,0,,,,,0,,1,0,,0.20,,,,
Public Function,"fs_visitor::emit_pinterp",,,,2,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,25,2,23,6,17,0,0,0,6,4,12,14,4,0,10,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"fs_visitor::fs_visitor",,,,2,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,24,2,22,1,19,0,0,0,29,1,17,17,0,0,17,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"fs_visitor::generate_code",,,,18,152,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,171,18,152,13,134,1,0,0,39,384,87,129,11,0,118,42,11,44,1,278,,,,,0,,3,0,,0.01,,,,
Public Function,"fs_visitor::generate_discard",,,,0,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,0,10,3,6,1,0,0,8,1,6,6,1,0,5,1,1,1,1,0,,,,,0,,0,0,,0.10,,,,
Public Function,"fs_visitor::generate_fb_write",,,,3,22,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,29,3,22,4,18,8,0,0,11,1,8,8,2,0,6,1,1,1,1,0,,,,,0,,0,0,,0.36,,,,
Public Function,"fs_visitor::generate_linterp",,,,1,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,17,1,16,6,10,0,0,0,5,2,6,7,3,0,4,2,2,5,1,1,,,,,0,,1,0,,0.00,,,,
Public Function,"fs_visitor::generate_math",,,,3,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,49,3,46,4,38,0,0,0,4,18,22,32,1,0,31,11,4,11,1,36,,,,,0,,1,0,,0.00,,,,
Public Function,"fs_visitor::generate_tex",,,,3,57,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,64,3,57,4,46,4,0,0,5,12,18,29,2,0,27,10,8,10,4,6,,,,,1,,3,1,,0.07,,,,
Public Function,"fs_visitor::interp_reg",,,,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,1,7,4,3,0,0,0,2,1,3,3,2,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"fs_visitor::variable_storage",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,0,5,2,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"fs_visitor::visit",,,,8,31,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,45,8,31,7,22,6,0,0,14,48,17,24,5,0,19,8,8,10,1,2,,,,,0,,2,0,,0.19,,,,
Public Function,"fs_visitor::visit",,,,6,35,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,47,6,35,6,23,6,0,0,11,16,23,28,4,0,24,6,6,9,1,1,,,,,0,,3,0,,0.17,,,,
Public Function,"fs_visitor::visit",,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,6,3,2,0,0,0,2,1,2,2,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"fs_visitor::visit",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,5,2,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"fs_visitor::visit",,,,3,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,24,3,21,4,13,0,0,0,7,4,9,11,2,0,9,3,3,5,1,2,,,,,0,,1,0,,0.00,,,,
Public Function,"fs_visitor::visit",,,,27,189,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,224,27,189,7,177,8,0,0,15,126,128,184,5,0,179,56,4,56,42,812,,,,,812,,2,812,,0.04,,,,
Public Function,"fs_visitor::visit",,,,15,60,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,80,15,60,10,51,5,0,0,9,240,43,55,8,0,47,12,8,12,1,6,,,,,0,,2,0,,0.08,,,,
Public Function,"fs_visitor::visit",,,,9,25,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,38,9,25,5,17,4,0,0,12,2,15,16,3,0,13,2,2,2,1,0,,,,,0,,1,0,,0.16,,,,
Public Function,"fs_visitor::visit",,,,1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,26,1,25,4,18,0,0,0,6,6,14,20,2,0,18,6,3,6,1,10,,,,,0,,2,0,,0.00,,,,
Public Function,"fs_visitor::visit",,,,4,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,33,4,29,7,23,0,0,0,6,6,19,25,5,0,20,6,3,6,1,6,,,,,0,,2,0,,0.00,,,,
Public Function,"fs_visitor::visit",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,5,2,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"fs_visitor::visit",,,,7,22,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,33,7,22,5,16,4,0,0,10,1,16,16,3,0,13,1,1,1,1,0,,,,,0,,0,0,,0.18,,,,
Public Function,"fs_visitor::visit",,,,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,12,0,12,2,7,0,0,0,2,3,4,7,0,0,7,3,2,3,1,1,,,,,0,,1,0,,0.00,,,,
Public Function,"fs_visitor::visit",,,,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,1,6,2,2,1,0,0,3,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.17,,,,
Public Function,"fs_visitor::visit",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,5,2,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"fs_visitor::visit",,,,4,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,22,4,15,5,7,3,0,0,7,2,7,8,3,0,5,2,2,2,1,0,,,,,0,,1,0,,0.20,,,,
Public Function,"fs_visitor::visit",,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,2,2,0,0,0,1,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"fs_visitor::~fs_visitor",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,5,1,2,0,0,0,3,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"function_entry",0,0,0,4,8,20,0,0,0,0,0,0,0,0,1,3,0,,0,0,,,,,0,5,0,0,5,0,0,0,0,0,0,0,,32,4,8,6,0,20,0,0,,,,5,5,0,0,,,,,,0,0,0,0,,1,,,0,2.50,0,0,0,0
Struct,"function_record",0,8,0,3,34,1,1,1,2,1,8,0,8,0,0,7,0,,0,0,,,,,3,5,0,0,5,3,3,0,0,0,0,3,,37,3,34,9,16,1,0,0,,,,23,8,0,15,,,,,,2,2,2,1,,0,,,40,0.03,5,5,6,3
Public Function,"function_record::function_record",,,,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,8,1,6,0,0,0,8,1,5,5,0,0,5,1,1,2,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"function_record::get_return_flag",,,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9,0,9,1,5,0,0,0,7,2,4,5,0,0,5,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"function_record::get_return_value",,,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9,0,9,1,5,0,0,0,6,2,4,5,0,0,5,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Static Function,"generate_100ES_fs_variables",,,,3,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,19,3,16,5,9,0,0,0,4,4,8,10,2,0,8,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Static Function,"generate_100ES_uniforms",,,,1,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,22,1,21,3,16,0,0,0,3,1,8,8,0,0,8,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"generate_100ES_vs_variables",,,,2,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,14,2,12,4,6,0,0,0,4,2,5,6,1,0,5,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Static Function,"generate_110_fs_variables",,,,5,26,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,39,5,26,9,18,8,0,0,6,8,13,16,4,0,12,4,4,4,1,0,,,,,0,,1,0,,0.31,,,,
Static Function,"generate_110_uniforms",,,,13,81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,94,13,81,20,75,0,0,0,6,2,44,45,7,0,38,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Static Function,"generate_110_vs_variables",,,,4,22,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,34,4,22,8,15,8,0,0,6,4,10,12,3,0,9,3,3,3,1,0,,,,,0,,1,0,,0.36,,,,
Static Function,"generate_120_fs_variables",,,,1,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,13,1,12,5,6,0,0,0,3,2,4,5,1,0,4,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Static Function,"generate_120_vs_variables",,,,0,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,0,6,3,1,3,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.50,,,,
Static Function,"generate_130_fs_variables",,,,2,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,14,2,11,6,6,1,0,0,3,1,3,3,1,0,2,1,1,1,1,0,,,,,0,,0,0,,0.09,,,,
Static Function,"generate_130_vs_variables",,,,4,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,20,4,15,7,9,1,0,0,5,2,6,7,2,0,5,2,2,2,1,0,,,,,0,,1,0,,0.07,,,,
Static Function,"generate_ARB_draw_buffers_variables",,,,6,23,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,33,6,23,13,16,4,0,0,5,6,6,9,3,0,6,4,4,4,1,0,,,,,0,,2,0,,0.17,,,,
Static Function,"get_assignment_entry",,,,2,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,15,2,13,5,7,0,0,0,4,3,8,10,2,0,8,3,3,3,3,3,,,,,3,,2,3,,0.00,,,,
Static Function,"get_assignment_lhs",,,,1,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,19,1,11,3,6,7,0,0,7,2,5,6,1,0,5,2,2,2,1,0,,,,,0,,1,0,,0.64,,,,
Static Function,"get_basic_induction_increment",,,,9,34,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,49,9,34,11,28,6,0,0,10,10,14,20,8,0,12,8,8,14,3,3,,,,,2,,3,2,,0.18,,,,
Static Function,"get_lvalue_copy",,,,4,14,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,21,4,14,4,9,3,0,0,8,1,8,8,2,0,6,1,1,1,1,0,,,,,0,,0,0,,0.21,,,,
Static Function,"get_main_function_signature",,,,2,13,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,22,2,13,5,6,7,0,0,4,3,5,7,3,0,4,3,3,4,3,2,,,,,2,,2,2,,0.54,,,,
Function,"get_mesa_program",,,,30,140,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,173,30,140,20,116,4,0,0,57,1443,98,115,15,0,100,17,13,18,4,16,,,,,6,,3,6,,0.03,,,,
Class,"get_sampler_name",0,10,1,5,49,7,1,1,1,1,12,0,10,1,1,7,0,,0,0,,,,,4,5,0,0,5,4,36,0,0,0,0,4,,61,5,49,12,25,7,0,0,,,,28,11,0,17,,,,,,3,3,3,1,,1,,,35,0.14,6,6,6,4
Public Function,"get_sampler_name::get_sampler_name",,,,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,8,1,5,0,0,0,6,1,5,5,0,0,5,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"get_sampler_name::visit",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,5,1,2,0,0,0,2,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"get_sampler_name::visit_leave",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,0,5,1,2,0,0,0,3,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"get_sampler_name::visit_leave",,,,1,22,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,30,1,22,3,16,7,0,0,9,4,8,10,2,0,8,3,3,3,1,2,,,,,0,,1,0,,0.32,,,,
Public Function,"glsl_symbol_table::add_function",,,,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,13,0,12,3,7,1,0,0,6,3,5,7,2,0,5,3,3,5,3,2,,,,,2,,2,2,,0.08,,,,
Public Function,"glsl_symbol_table::add_type",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,0,5,2,2,0,0,0,3,1,2,2,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"glsl_symbol_table::add_variable",,,,1,23,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,33,1,23,5,17,9,0,0,8,5,12,16,4,0,12,5,5,6,4,7,,,,,6,,3,6,,0.39,,,,
Private Function,"glsl_symbol_table::get_entry",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,0,5,1,2,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"glsl_symbol_table::get_function",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,0,5,2,2,0,0,0,2,1,2,2,1,0,1,2,2,2,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"glsl_symbol_table::get_type",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5,0,5,2,2,0,0,0,2,1,2,2,1,0,1,2,2,2,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"glsl_symbol_table::get_variable",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5,0,5,2,2,0,0,0,2,1,2,2,1,0,1,2,2,2,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"glsl_symbol_table::glsl_symbol_table",,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,0,6,1,3,0,0,0,6,1,3,3,0,0,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"glsl_symbol_table::name_declared_this_scope",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,0,4,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"glsl_symbol_table::pop_scope",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,0,4,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"glsl_symbol_table::push_scope",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,0,4,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"glsl_symbol_table::~glsl_symbol_table",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,0,5,1,2,0,0,0,3,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"glsl_type::component_slots",,,,5,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,26,5,21,4,15,0,0,0,2,5,8,16,2,0,14,8,3,8,1,6,,,,,0,,2,0,,0.00,,,,
Public Const Function,"glsl_type::field_index",,,,2,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,13,2,11,3,6,0,0,0,2,4,5,8,1,0,7,4,4,4,4,4,,,,,4,,2,4,,0.00,,,,
Public Const Function,"glsl_type::field_type",,,,2,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,13,2,11,3,6,0,0,0,2,4,5,8,1,0,7,4,4,4,4,4,,,,,4,,2,4,,0.00,,,,
Private Static Function,"glsl_type::generate_100ES_types",,,,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,11,0,11,2,7,0,0,0,2,1,3,3,0,0,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Static Function,"glsl_type::generate_110_types",,,,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,12,1,11,2,7,0,0,0,3,1,3,3,0,0,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Static Function,"glsl_type::generate_120_types",,,,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,1,7,2,3,0,0,0,3,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Static Function,"glsl_type::generate_130_types",,,,1,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,1,8,2,4,0,0,0,4,1,3,3,0,0,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Static Function,"glsl_type::generate_ARB_texture_rectangle_types",,,,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,8,3,3,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Static Function,"glsl_type::generate_EXT_texture_array_types",,,,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8,0,8,3,3,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Static Function,"glsl_type::get_array_instance",,,,6,19,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,30,6,19,4,12,5,0,0,9,4,10,12,2,0,10,3,3,3,1,0,,,,,0,,1,0,,0.26,,,,
Public Const Function,"glsl_type::get_base_type",,,,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,15,0,15,1,11,0,0,0,1,5,5,10,0,0,10,5,2,5,1,10,,,,,0,,1,0,,0.00,,,,
Public Static Function,"glsl_type::get_instance",,,,5,40,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,56,5,39,2,32,11,0,1,2,18,20,39,0,0,39,18,7,22,18,63,,,,,63,,2,63,,0.28,,,,
Public Static Function,"glsl_type::get_record_instance",,,,5,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,24,5,19,6,10,0,0,0,8,4,9,11,2,0,9,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Private Function,"glsl_type::glsl_type",,,,0,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,17,0,15,10,4,2,0,0,15,1,4,4,0,0,4,1,1,1,1,0,,,,,0,,0,0,,0.13,,,,
Private Function,"glsl_type::glsl_type",,,,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,14,0,14,10,3,0,0,0,14,1,3,3,0,0,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Function,"glsl_type::glsl_type",,,,1,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,20,1,19,9,8,0,0,0,17,2,8,9,1,0,8,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Private Function,"glsl_type::glsl_type",,,,3,17,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,28,3,17,9,9,8,0,0,16,2,7,8,2,0,6,2,2,2,1,1,,,,,0,,1,0,,0.47,,,,
Private Function,"glsl_type::init_talloc_type_ctx",,,,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,8,2,3,0,0,0,3,2,2,3,0,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Private Static Function,"glsl_type::record_key_compare",,,,4,18,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,25,4,18,5,13,3,0,0,2,6,9,14,3,0,11,6,6,6,6,8,,,,,8,,2,8,,0.17,,,,
Private Static Function,"glsl_type::record_key_hash",,,,4,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,19,4,15,6,9,0,0,0,2,3,9,11,4,0,7,3,3,3,3,2,,,,,2,,2,2,,0.00,,,,
Static Function,"has_matrix_operand",,,,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,12,1,11,3,5,0,0,0,4,3,5,7,1,0,6,3,3,3,3,3,,,,,3,,2,3,,0.00,,,,
Class,"import_prototype_visitor",2,10,2,15,50,10,1,1,1,1,15,2,10,2,1,6,0,,0,0,,,,,4,4,4,0,0,4,36,0,0,0,0,4,,75,15,50,15,27,10,0,0,,,,36,12,0,24,,,,,,2,2,2,1,,1,,,31,0.20,6,6,6,4
Public Function,"import_prototype_visitor::import_prototype_visitor",,,,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,8,2,4,0,0,0,6,1,4,4,0,0,4,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"import_prototype_visitor::visit_enter",,,,3,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,16,3,11,1,7,2,0,0,7,2,6,7,0,0,7,2,2,2,1,0,,,,,0,,1,0,,0.18,,,,
Public Virtual Function,"import_prototype_visitor::visit_enter",,,,7,16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,29,7,16,6,12,6,0,0,9,2,12,13,4,0,9,2,2,2,1,0,,,,,0,,1,0,,0.38,,,,
Public Virtual Function,"import_prototype_visitor::visit_leave",,,,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,1,7,1,4,0,0,0,3,1,4,4,0,0,4,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"import_prototypes",,,,1,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10,1,7,4,1,2,0,0,2,1,2,2,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.29,,,,
Static Function,"initialize_context",,,,7,23,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,34,7,23,2,19,4,0,0,24,1,19,19,0,0,19,1,1,1,1,0,,,,,0,,0,0,,0.17,,,,
Static Function,"initialize_fs_variables",,,,1,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,20,1,19,3,13,0,0,0,4,5,8,13,0,0,13,5,2,5,1,6,,,,,0,,1,0,,0.00,,,,
Static Function,"initialize_vs_variables",,,,1,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,20,1,19,3,13,0,0,0,4,5,8,13,0,0,13,5,2,5,1,6,,,,,0,,1,0,,0.00,,,,
Function,"invalidate_variable_locations",,,,2,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,16,2,12,5,6,2,0,0,2,5,5,8,2,0,6,4,4,5,3,1,,,,,1,,2,1,,0.17,,,,
Class,"ir_algebraic_visitor",5,34,3,43,261,21,9,7,11,7,43,5,34,3,1,7,0,,0,0,,,,,7,2,0,0,2,7,16,0,0,0,0,7,,325,43,261,43,186,21,0,0,,,,192,19,0,173,,,,,,49,34,59,35,,1,,,57,0.08,65,50,81,50
Public Function,"ir_algebraic_visitor::handle_expression",,,,28,168,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,212,28,168,9,142,16,0,0,16,293,95,145,7,0,138,49,34,59,35,336,,,,,301,,3,300,,0.10,,,,
Public Virtual Function,"ir_algebraic_visitor::handle_rvalue",,,,2,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,2,10,3,6,0,0,0,3,3,4,6,1,0,5,3,3,3,3,2,,,,,2,,1,2,,0.00,,,,
Public Function,"ir_algebraic_visitor::ir_algebraic_visitor",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,1,2,0,0,0,3,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
